Date,Close,LogRet,Year,Month
1987-09-30,321.8299865722656,-0.02446295901611606,1987,9
1987-10-30,251.7899932861328,-0.24542803399765045,1987,10
1987-11-30,230.3000030517578,-0.0892125600204281,1987,11
1987-12-31,247.0800018310547,0.07032935816060792,1987,12
1988-01-29,257.07000732421875,0.03963627160180749,1988,1
1988-02-29,267.82000732421875,0.040966690574679276,1988,2
1988-03-31,258.8900146484375,-0.033911822773448286,1988,3
1988-04-29,261.32998657226557,0.009380607475103275,1988,4
1988-05-31,262.16000366210943,0.0031710932429280803,1988,5
1988-06-30,273.5,0.042346603502490865,1988,6
1988-07-29,272.01998901367193,-0.005426069245371146,1988,7
1988-08-31,261.51998901367193,-0.03936483221022424,1988,8
1988-09-30,271.91000366210943,0.03896042225106555,1988,9
1988-10-31,278.97000122070307,0.02563311087646003,1988,10
1988-11-30,273.70001220703125,-0.019071592887292432,1988,11
1988-12-30,277.72000122070307,0.014580755633843978,1988,12
1989-01-31,297.4700012207031,0.06869996738792139,1989,1
1989-02-28,288.8599853515625,-0.02937129270662009,1989,2
1989-03-31,294.8699951171875,0.02059247372562467,1989,3
1989-04-28,309.6400146484375,0.04887581495703053,1989,4
1989-05-31,320.5199890136719,0.03453426298881901,1989,5
1989-06-30,317.9800109863281,-0.007956120362355712,1989,6
1989-07-31,346.0799865722656,0.08468140113430067,1989,7
1989-08-31,351.45001220703125,0.015397564950013098,1989,8
1989-09-29,349.1499938964844,-0.006565876544277316,1989,9
1989-10-31,340.3599853515625,-0.025497773867687812,1989,10
1989-11-30,345.989990234375,0.016406006737505585,1989,11
1989-12-29,353.3999938964844,0.021190697933962,1989,12
1990-01-31,329.0799865722656,-0.0712997011178853,1990,1
1990-02-28,331.8900146484375,0.008502791354483286,1990,2
1990-03-30,339.94000244140625,0.02396550577972789,1990,3
1990-04-30,330.79998779296875,-0.027255212383089145,1990,4
1990-05-31,361.2300109863281,0.08800097873791124,1990,5
1990-06-29,358.0199890136719,-0.008926084910209298,1990,6
1990-07-31,356.1499938964844,-0.005236846788815086,1990,7
1990-08-31,322.55999755859375,-0.09906281541277195,1990,8
1990-09-28,306.04998779296875,-0.05254071046276909,1990,9
1990-10-31,304.0,-0.0067207460051141865,1990,10
1990-11-30,322.2200012207031,0.0582068444450341,1990,11
1990-12-31,330.2200012207031,0.024524556849066848,1990,12
1991-01-31,343.92999267578125,0.04067902429874781,1991,1
1991-02-28,367.0700073242188,0.06511445851577591,1991,2
1991-03-29,375.2200012207031,0.021959938353917963,1991,3
1991-04-30,375.3399963378906,0.00031974823758318394,1991,4
1991-05-31,389.8299865722656,0.03787844010543928,1991,5
1991-06-28,371.1600036621094,-0.04907746586014916,1991,6
1991-07-31,387.80999755859375,0.04388227631696129,1991,7
1991-08-30,395.42999267578125,0.019458239201722627,1991,8
1991-09-30,387.8599853515625,-0.01932934986955992,1991,9
1991-10-31,392.45001220703125,0.011764759676739622,1991,10
1991-11-29,375.2200012207031,-0.04489664780873692,1991,11
1991-12-31,417.0899963378906,0.10578949320065512,1991,12
1992-01-31,408.7799987792969,-0.020124906041997903,1992,1
1992-02-28,412.70001220703125,0.00954385530957591,1992,2
1992-03-31,403.6900024414063,-0.02207370360663763,1992,3
1992-04-30,414.95001220703125,0.02751079773217402,1992,4
1992-05-29,415.3500061035156,0.0009634925174193398,1992,5
1992-06-30,408.1400146484375,-0.017511264288296857,1992,6
1992-07-31,424.2099914550781,0.03861830680387701,1992,7
1992-08-31,414.0299987792969,-0.024290163475820137,1992,8
1992-09-30,417.7999877929688,0.009064387885348246,1992,9
1992-10-30,418.67999267578125,0.0021040675880250603,1992,10
1992-11-30,431.3500061035156,0.02981295217929958,1992,11
1992-12-31,435.7099914550781,0.01005702514832052,1992,12
1993-01-29,438.7799987792969,0.00702128090816867,1993,1
1993-02-26,443.3800048828125,0.01042905544963535,1993,2
1993-03-31,451.6700134277344,0.018524653242830702,1993,3
1993-04-30,440.1900024414063,-0.0257453969876007,1993,4
1993-05-31,450.1900024414063,0.022463263865184047,1993,5
1993-06-30,450.5299987792969,0.0007549434975970826,1993,6
1993-07-30,448.1300048828125,-0.00534128500779385,1993,7
1993-08-31,463.55999755859375,0.03385244141081678,1993,8
1993-09-30,458.92999267578125,-0.010038144175098296,1993,9
1993-10-29,467.8299865722656,0.01920727633729946,1993,10
1993-11-30,461.7900085449219,-0.012994692567740884,1993,11
1993-12-31,466.45001220703125,0.0100405987830392,1993,12
1994-01-31,481.6099853515625,0.03198376790603685,1994,1
1994-02-28,467.1400146484375,-0.030505597516047978,1994,2
1994-03-31,445.7699890136719,-0.04682593067640006,1994,3
1994-04-29,450.9100036621094,0.011464671878566257,1994,4
1994-05-31,456.5,0.012320928865824143,1994,5
1994-06-30,444.2699890136719,-0.027156239046446373,1994,6
1994-07-29,458.260009765625,0.031004268952846914,1994,7
1994-08-31,475.489990234375,0.03690910079063592,1994,8
1994-09-30,462.7099914550781,-0.027245341243997245,1994,9
1994-10-31,472.3500061035156,0.02061975964867635,1994,10
1994-11-30,453.6900024414063,-0.040306098324759176,1994,11
1994-12-30,459.2699890136719,0.012224097678835477,1994,12
1995-01-31,470.4200134277344,0.023987692740721656,1995,1
1995-02-28,487.3900146484375,0.03543871277481525,1995,2
1995-03-31,500.7099914550781,0.026962420103642692,1995,3
1995-04-28,514.7100219726561,0.027576603842838665,1995,4
1995-05-31,533.4000244140625,0.03566797956572465,1995,5
1995-06-30,544.75,0.02105531630617108,1995,6
1995-07-31,562.0599975585939,0.031281627592512073,1995,7
1995-08-31,561.8800048828125,-0.00032028876439849086,1995,8
1995-09-29,584.4099731445312,0.03931443269158841,1995,9
1995-10-31,581.5,-0.004991773385712328,1995,10
1995-11-30,605.3699951171875,0.04022886132135195,1995,11
1995-12-29,615.9299926757812,0.017293475541395154,1995,12
1996-01-31,636.02001953125,0.03209673127365065,1996,1
1996-02-29,640.4299926757812,0.006909774215232645,1996,2
1996-03-29,645.5,0.007885395976347631,1996,3
1996-04-30,654.1699829101562,0.013342020105707064,1996,4
1996-05-31,669.1199951171875,0.02259617855049978,1996,5
1996-06-28,670.6300048828125,0.0022541674267921863,1996,6
1996-07-31,639.9500122070312,-0.04682750899291932,1996,7
1996-08-30,651.989990234375,0.01863914203076167,1996,8
1996-09-30,687.3300170898438,0.052785341693075694,1996,9
1996-10-31,705.27001953125,0.02576618481072046,1996,10
1996-11-29,757.02001953125,0.07080896305654694,1996,11
1996-12-31,740.739990234375,-0.02174002562018984,1996,12
1997-01-31,786.1599731445312,0.05951062654617001,1997,1
1997-02-28,790.8200073242188,0.005910091189056388,1997,2
1997-03-31,757.1199951171875,-0.043548636182142886,1997,3
1997-04-30,801.3400268554688,0.05676360503236122,1997,4
1997-05-30,848.280029296875,0.05692544457452353,1997,5
1997-06-30,885.1400146484375,0.042535036628904344,1997,6
1997-07-31,954.3099975585938,0.0752427225584924,1997,7
1997-08-29,899.469970703125,-0.059182895294065396,1997,8
1997-09-30,947.280029296875,0.05178908254907544,1997,9
1997-10-31,914.6199951171876,-0.035086077820773554,1997,10
1997-11-28,955.4000244140624,0.04362145338032786,1997,11
1997-12-31,970.4299926757812,0.015609138181524429,1997,12
1998-01-30,980.280029296875,0.010099010336864112,1998,1
1998-02-27,1049.3399658203123,0.0680783664885869,1998,2
1998-03-31,1101.75,0.04873846220549982,1998,3
1998-04-30,1111.75,0.009035525668709354,1998,4
1998-05-29,1090.8199462890623,-0.01900569265965757,1998,5
1998-06-30,1133.8399658203125,0.03868041398242994,1998,6
1998-07-31,1120.6700439453123,-0.011683311784135064,1998,7
1998-08-31,957.280029296875,-0.15758607868343155,1998,8
1998-09-30,1017.010009765625,0.060526278198187455,1998,9
1998-10-30,1098.6700439453123,0.07723343789167902,1998,10
1998-11-30,1163.6300048828125,0.0574440362046964,1998,11
1998-12-31,1229.22998046875,0.0548435076467193,1998,12
1999-01-29,1279.6400146484375,0.04019085861548177,1999,1
1999-02-26,1238.3299560546875,-0.032815137600251454,1999,2
1999-03-31,1286.3699951171875,0.03806063225891165,1999,3
1999-04-30,1335.1800537109375,0.037241859972131586,1999,4
1999-05-31,1301.8399658203125,-0.025287532336115248,1999,5
1999-06-30,1372.7099609375,0.053008237590088214,1999,6
1999-07-30,1328.719970703125,-0.032570808945743046,1999,7
1999-08-31,1320.4100341796875,-0.006273730443188796,1999,8
1999-09-30,1282.7099609375,-0.02896732342110031,1999,9
1999-10-29,1362.9300537109375,0.06066183660855362,1999,10
1999-11-30,1388.9100341796875,0.0188824579615936,1999,11
1999-12-31,1469.25,0.05623277504510504,1999,12
2000-01-31,1394.4599609375,-0.05224485096542075,2000,1
2000-02-29,1366.4200439453125,-0.02031300243690115,2000,2
2000-03-31,1498.5799560546875,0.09232375063667675,2000,3
2000-04-28,1452.4300537109375,-0.031279910953390555,2000,4
2000-05-31,1420.5999755859375,-0.0221587523957556,2000,5
2000-06-30,1454.5999755859375,0.023651631558432307,2000,6
2000-07-31,1430.8299560546875,-0.01647626719348505,2000,7
2000-08-31,1517.6800537109375,0.05892822369153272,2000,8
2000-09-29,1436.510009765625,-0.05496632087674769,2000,9
2000-10-31,1429.4000244140625,-0.004961774691885523,2000,10
2000-11-30,1314.949951171875,-0.08345618792359133,2000,11
2000-12-29,1320.280029296875,0.0040452525456853294,2000,12
2001-01-31,1366.010009765625,0.03405023140926122,2001,1
2001-02-28,1239.93994140625,-0.09683114482086808,2001,2
2001-03-30,1160.3299560546875,-0.06635853454793583,2001,3
2001-04-30,1249.4599609375,0.07400701716559066,2001,4
2001-05-31,1255.8199462890625,0.005077276192499092,2001,5
2001-06-29,1224.3800048828125,-0.02535410549182071,2001,6
2001-07-31,1211.22998046875,-0.010798241319024626,2001,7
2001-08-31,1133.5799560546875,-0.06625562852916911,2001,8
2001-09-28,1040.93994140625,-0.0852566327694193,2001,9
2001-10-31,1059.780029296875,0.01793727226268249,2001,10
2001-11-30,1139.449951171875,0.07248427993671047,2001,11
2001-12-31,1148.0799560546875,0.007545296609038132,2001,12
2002-01-31,1130.199951171875,-0.01569637859279549,2002,1
2002-02-28,1106.72998046875,-0.020984861119793585,2002,2
2002-03-29,1147.3900146484375,0.03608010666721562,2002,3
2002-04-30,1076.9200439453123,-0.06338465474468347,2002,4
2002-05-31,1067.1400146484377,-0.009122969376783807,2002,5
2002-06-28,989.8200073242188,-0.07521434960317919,2002,6
2002-07-31,911.6199951171876,-0.08229988459363824,2002,7
2002-08-30,916.0700073242188,0.004869557741769448,2002,8
2002-09-30,815.280029296875,-0.11656114050838795,2002,9
2002-10-31,885.760009765625,0.08291439611915408,2002,10
2002-11-29,936.3099975585938,0.055500571043499924,2002,11
2002-12-31,879.8200073242188,-0.06222926619772107,2002,12
2003-01-31,855.7000122070312,-0.027797487730551573,2003,1
2003-02-28,841.1500244140625,-0.017149829499765623,2003,2
2003-03-31,848.1799926757812,0.00832283659298838,2003,3
2003-04-30,916.9199829101562,0.07792734002637935,2003,4
2003-05-30,963.5900268554688,0.04964571199782597,2003,5
2003-06-30,974.5,0.01125859814062835,2003,6
2003-07-31,990.3099975585938,0.016093504013478643,2003,7
2003-08-29,1008.010009765625,0.017715355943955124,2003,8
2003-09-30,995.969970703125,-0.012016271671428491,2003,9
2003-10-31,1050.7099609375,0.05350426070312331,2003,10
2003-11-28,1058.199951171875,0.007103216390662581,2003,11
2003-12-31,1111.9200439453123,0.04951898497110463,2003,12
2004-01-30,1131.1300048828125,0.017128847057715113,2004,1
2004-02-27,1144.93994140625,0.012135045336105321,2004,2
2004-03-31,1126.2099609375,-0.01649420417864178,2004,3
2004-04-30,1107.300048828125,-0.016933314713064362,2004,4
2004-05-31,1120.6800537109377,0.012011028036096327,2004,5
2004-06-30,1140.8399658203125,0.017829111362111405,2004,6
2004-07-30,1101.719970703125,-0.03489223484716675,2004,7
2004-08-31,1104.239990234375,0.002284738319904278,2004,8
2004-09-30,1114.5799560546877,0.009320306218270069,2004,9
2004-10-29,1130.199951171875,0.013916952102817959,2004,10
2004-11-30,1173.8199462890625,0.037868776906828217,2004,11
2004-12-31,1211.9200439453125,0.03194257321148264,2004,12
2005-01-31,1181.27001953125,-0.025615767695305713,2005,1
2005-02-28,1203.5999755859375,0.018726898056026897,2005,2
2005-03-31,1180.5899658203125,-0.019302760921690698,2005,3
2005-04-29,1156.8499755859375,-0.020313511500222425,2005,4
2005-05-31,1191.5,0.02951224448901968,2005,5
2005-06-30,1191.3299560546875,-0.00014272436450557535,2005,6
2005-07-29,1234.1800537109375,0.03533653227186839,2005,7
2005-08-31,1220.3299560546875,-0.011285547502899007,2005,8
2005-09-30,1228.81005859375,0.006924991121192825,2005,9
2005-10-31,1207.010009765625,-0.01790003390634265,2005,10
2005-11-30,1249.47998046875,0.03458121395472791,2005,11
2005-12-30,1248.2900390625,-0.0009528030899303985,2005,12
2006-01-31,1280.0799560546875,0.025147895607580573,2006,1
2006-02-28,1280.6600341796875,0.0004530550834003222,2006,2
2006-03-31,1294.8699951171875,0.011034703509450239,2006,3
2006-04-28,1310.6099853515625,0.012082366269225986,2006,4
2006-05-31,1270.0899658203125,-0.03140492932031602,2006,5
2006-06-30,1270.199951171875,8.659275533506872e-05,2006,6
2006-07-31,1276.6600341796875,0.005072989405988437,2006,7
2006-08-31,1303.8199462890625,0.021051056620195574,2006,8
2006-09-29,1335.8499755859375,0.02426939911430903,2006,9
2006-10-31,1377.93994140625,0.031021812670561033,2006,10
2006-11-30,1400.6300048828125,0.016332551131229778,2006,11
2006-12-29,1418.300048828125,0.012536866857911555,2006,12
2007-01-31,1438.239990234375,0.013961131307326013,2007,1
2007-02-28,1406.8199462890625,-0.022088337053377316,2007,2
2007-03-30,1420.8599853515625,0.009930511784698837,2007,3
2007-04-30,1482.3699951171875,0.04237984325324007,2007,4
2007-05-31,1530.6199951171875,0.032030723851896425,2007,5
2007-06-29,1503.3499755859375,-0.01797694386967663,2007,6
2007-07-31,1455.27001953125,-0.03250447118036437,2007,7
2007-08-31,1473.989990234375,0.01278153901893031,2007,8
2007-09-28,1526.75,0.035168290262790336,2007,9
2007-10-31,1549.3800048828125,0.014713560940171178,2007,10
2007-11-30,1481.1400146484375,-0.045042782630903666,2007,11
2007-12-31,1468.3599853515625,-0.008665949670829676,2007,12
2008-01-31,1378.550048828125,-0.06311386420630871,2008,1
2008-02-29,1330.6300048828125,-0.035379739592448445,2008,2
2008-03-31,1322.699951171875,-0.0059774528264187055,2008,3
2008-04-30,1385.5899658203125,0.04645095190758575,2008,4
2008-05-30,1400.3800048828125,0.010617614807393316,2008,5
2008-06-30,1280.0,-0.08988355391782221,2008,6
2008-07-31,1267.3800048828125,-0.009908296633773794,2008,7
2008-08-29,1282.8299560546875,0.012116759351493478,2008,8
2008-09-30,1166.3599853515625,-0.09518076507694317,2008,9
2008-10-31,968.75,-0.1856364738868823,2008,10
2008-11-28,896.239990234375,-0.07779835731330564,2008,11
2008-12-31,903.25,0.007791146673498339,2008,12
2009-01-30,825.8800048828125,-0.08954987959881677,2009,1
2009-02-27,735.0900268554688,-0.11645651319919015,2009,2
2009-03-31,797.8699951171875,0.08195269356125578,2009,3
2009-04-30,872.8099975585938,0.08977221824359916,2009,4
2009-05-29,919.1400146484376,0.05172057715517475,2009,5
2009-06-30,919.3200073242188,0.0001958080939532536,2009,6
2009-07-31,987.47998046875,0.07152194934301459,2009,7
